A2,A3,b2,b3,Pg,numax,sigmaEnv,Teff,[Fe/H],Phase,KIC,mass,rad
6010.54754277068,1394.6955187121398,14.8571047859786,48.3952826913992,1719.7726876827899,51.5991728474567,7.99835870242129,4722.0,0.3,1.0,8432239,1.73,10.76
1147.66398822339,293.379057254362,36.0599459260634,130.91809943235,624.363732973414,135.695279278201,11.171267658074699,4820.0,0.03,1.0,8432800,1.12,5.31
427.80081426011003,96.4733624731315,48.382885204856386,191.232102187304,173.743583425667,178.213205394709,15.398938330033,5170.0,-0.39,1.0,8432910,1.37,5.04
28500.5707164954,6497.85327674366,10.1259967781111,28.9310029575606,12927.8432523562,28.5320110060997,4.33687776707901,4954.0,-0.07,2.0,8435651,1.17,11.73
823.067463803037,191.824589192059,39.3446838638638,145.97861294570401,344.535111761268,155.012459152165,13.771478274493802,4908.0,0.05,1.0,8440248,1.27,5.28
10466.5768910585,1893.50205861077,12.979270354479999,44.7051778236617,2825.7112373600103,43.5461837952322,8.00235156464948,4919.0,0.09,2.0,8440367,1.74,11.48
11296.7484423752,2250.5947425450304,13.3285942921421,44.0310339943776,3611.00832797146,44.3364124506938,7.51461084553309,4832.0,0.38,2.0,8440983,1.75,11.47
12107.2073815073,1995.7470064437305,14.2521408409917,44.7556306261225,4555.59424642793,45.20316282070729,6.63025520486703,4597.0,0.02,1.0,8441683,1.12,9.37
23221.8417667354,6835.05688887087,9.38457306517532,30.3069491813281,5882.00015408007,32.7332931565736,5.80298873305382,4817.0,-0.11,2.0,8443193,1.12,10.74
2547.80400401625,528.107071044805,24.725110944573498,86.7728163946397,848.7537412684419,89.11693295667341,10.664772461044901,4758.0,0.15,1.0,8445641,1.49,7.59
38450.67615314,9415.75638858006,7.27325614534984,23.617493535163998,15172.6250139737,24.1750511206013,3.39706681177251,4587.0,-0.25,1.0,8445814,1.15,12.8
1094.02609955014,267.06727285215,34.7525656407392,129.912239411705,568.60714381296,136.71842220165502,11.5484603407519,5033.0,-0.1,1.0,8447092,1.29,5.6
1173.53771363055,286.782398264636,35.292602499958,127.246495821052,617.559929646392,131.290662304282,11.3332349463829,4776.0,-0.13,1.0,8451486,1.01,5.14
1777.27076342722,425.272542544163,29.3700089332137,105.35844467553301,989.361675278428,108.902608897118,9.435800650768927,4782.0,-0.2,1.0,8453896,1.02,5.65
97537.2319183019,23272.9425347477,4.46488782912422,14.3097457314726,44573.945168825,14.164218893893398,2.63232722578823,4425.0,0.1,1.0,8454209,1.67,19.91
5890.03149727869,1347.46568064072,14.859765705111199,47.110614054523204,1399.00921133957,42.328070742641295,11.0475910781066,4615.0,-0.02,2.0,8457086,1.81,11.73
807748.520024099,725.820835366698,0.668820733761634,57.932235230983295,383.45429538046204,152.56294508491,30.1925166956054,4783.0,0.32,1.0,8458124,1.34,5.44
28467.9291329561,5792.115683844871,9.77448631782331,32.2745484719528,9743.23816662081,31.161070965360498,5.274393088784519,4696.0,0.14,2.0,8458519,1.01,10.63
1307.2328597466098,318.456820171129,35.634004955082396,134.750773799288,673.840155243276,134.753569052528,12.1067483188062,4728.0,0.39,1.0,8458954,1.22,5.58
487.847594197239,115.09481452659901,50.113547863616894,278.923897143786,230.00530241899102,195.37540874013698,11.662772485892804,4953.0,0.04,1.0,8459085,1.31,4.75
1675.6429741031302,374.518548209388,27.741586851210798,108.95611951066601,694.8556398533078,106.680394526521,9.29692985789308,4821.0,-0.43,1.0,8460470,1.1,5.91
15750.9458536143,3183.6616159843898,10.7787698858934,36.8138777793004,4985.79812002262,35.5845649012549,5.605888102441809,4857.0,-0.19,2.0,8460634,1.2,10.66
4842.37582717998,721.206648073825,16.5154063221384,53.9288427733782,1473.1745709255201,46.3858453095653,8.005761358259589,5132.0,-0.11,2.0,8460684,1.82,11.28
8459.99095732798,183.52429343744495,11.2499086619464,66.6193855664193,2570.5485296971,28.923782661880804,6.924433433088981,4582.0,-0.16,2.0,8461359,2.34,16.03
2686.78382885434,487.09187027852204,19.813404479985106,61.14529707224361,744.4441159422211,56.8161802713482,9.80155329982961,4968.0,0.07,2.0,8461449,2.2,11.32
1960.41303751772,353.240519117682,21.0002618944348,64.9404509397738,647.2662398857331,58.781039769577596,10.728202464942,5032.0,0.16,2.0,8461659,2.68,12.35
13729.865441214499,4778.0055171469,10.2673193723441,33.393834011279004,6246.4186796408985,44.3740615405917,7.0027211174173996,4832.0,0.02,2.0,8462775,1.16,10.47
1968.65750411987,521.63084944556,21.0667755242549,69.3758521540541,667.602876310591,72.89269706052991,11.179638503125501,4962.0,0.26,2.0,8462934,2.34,10.36
14981.529311433898,3288.83096214797,9.486342794406461,37.38865126100379,5333.90105432257,39.0428566945365,4.89223608240726,4770.0,-0.25,1.0,8474506,1.15,10.01
1072.36412750496,246.362434841342,36.14216617387429,144.323427643716,538.478477133263,142.478733316855,10.9189957016656,5069.0,-0.56,1.0,8474915,1.08,5.02
1579.09814766208,352.93541824541,30.355920373457398,104.679195624058,602.1944039422619,112.974010517689,11.131710066117199,4937.0,-1.16,1.0,8475025,1.34,6.3
24820.9614164598,3858.4018995446004,11.7003912974326,35.6969387780041,8591.51841453082,31.8643745754595,5.67103054528518,4775.0,-0.29,2.0,8475164,1.02,10.46
137127.024847158,26215.7272056399,4.44925791716712,14.448300703436,93720.852773654,13.133054092607,1.87620028133582,4548.0,-0.55,1.0,8475511,1.01,16.42
597.70484123817,143.92169372846598,44.70486425700621,167.647926046346,294.62848691900103,165.103345152328,13.478801439349803,5043.0,-0.84,1.0,8475684,1.05,4.61
32618.530339127203,7897.148922987752,7.70712452964205,27.4693743430084,9541.59655605196,27.5189095413943,4.245167014560299,5014.0,-0.42,2.0,8475844,1.17,11.89
18673.272874181002,4636.76228283948,9.493422571363519,32.7664008265398,6257.0751942791785,32.0183591506223,4.96573914975484,4984.0,-1.0,2.0,8475872,1.12,10.73
1727.1305800380096,384.409568189822,29.781459603598105,107.25025115234699,394.922842737167,111.109068520609,11.8126062698983,4755.0,-0.12,1.0,8476202,1.31,6.38
9063.49033488093,2051.93056958551,15.8382594685148,52.880966526767395,2448.25681256082,58.705573746909295,8.78082841523463,4547.0,0.13,1.0,8476554,1.13,8.17
60927.8482301412,17992.8978777076,6.61863383593989,18.6106391898557,30696.8549518364,18.202146807708303,3.0838579155789603,4441.0,-0.21,1.0,8478478,0.88,13.18
20531.104978324398,6964.9561232915,9.52507992943239,30.994335974256305,10529.7267563675,33.0286084076848,5.01936390166138,4710.0,-0.21,2.0,8478550,1.02,10.36
39258.0972669781,8370.408498416851,8.53086912664155,28.0286265614268,13813.9134630946,26.314474084607898,4.31794466542324,4885.0,-0.89,2.0,8478783,0.86,10.38
10173.880787131899,2440.46565066839,9.734297711941482,32.936536712259496,3091.143387043129,33.4666389956231,5.39649651572626,4738.0,-0.2,2.0,8479182,1.55,12.54
1065.2362119574,295.5955063493421,31.113813643709197,100.62933281894699,590.76945303752,113.097163589809,11.4804122279215,5054.0,-0.6,1.0,8479197,1.31,6.19
7500737.04685127,969.5140977462461,0.55037854731522,46.4727540527549,163.30817472503,109.384446414612,40.0129462450039,4836.0,-0.34,1.0,8479301,1.21,5.63
12913.8885483831,2762.2538640579305,10.4612201200038,32.7573473355112,5642.338036404871,31.7981623265803,5.2916023453291,4761.0,-0.14,2.0,8479383,1.1,10.74
9252.20878280891,1776.5854268478602,12.531717404856801,42.8363120225969,2947.1155793024604,39.7046562487186,6.30771540344344,5048.0,-0.63,2.0,8479780,1.59,11.47
570.541580625459,131.731584128347,52.3982482711442,273.043695680643,322.344249491739,200.735047184505,12.6973214519867,4847.0,-0.43,1.0,8480097,1.08,4.27
12834.3907464031,2197.48571869917,13.928195799958804,47.757868025929696,3756.2051892939203,48.962556144123404,7.69293135531636,4594.0,-0.25,1.0,8480205,1.05,8.64
35467.4198082492,7646.5966088335,8.48272951179811,29.5137932273529,9160.755063902092,28.765035308309894,4.5555883425838495,4753.0,-0.94,2.0,8480233,0.77,9.65
34545.6854616419,6723.32302518292,9.01986560081208,29.412175199936105,7951.02665925448,27.7529651571064,5.6890882818529285,4712.0,-0.41,2.0,8480313,1.04,11.14
210075.381017978,88808.96745038789,2.15760400634874,7.58378400976717,20569.496335139498,11.4203940436444,2.434874213303,4342.0,0.16,1.0,8480446,1.05,20.98
12654.4294682662,3345.30439369221,10.8139879873739,35.7637814750181,4800.5430243084,38.6343267032789,5.69980317103416,5064.0,-0.17,2.0,8480808,1.65,11.84
27958.804929888,4959.71127429796,9.080618982312679,30.0884995759872,11128.9187455819,27.420433799277802,4.32074443218758,4746.0,-0.24,1.0,8481174,1.33,12.54
32933.1771706998,9302.05780424823,8.02185916058648,29.3256703106744,9358.537628466658,32.0497691708033,5.92002586666955,4606.0,0.33,2.0,8481765,0.99,10.65
32971.2836668742,5368.47845764444,9.671631152458561,34.106435238161,9056.461632991372,32.611905947979395,6.247474340184,4759.0,0.39,2.0,8482522,1.24,11.44
47495.2154488516,12362.6971442706,7.35469373655509,24.3607258602089,17243.1624187403,24.664589227045607,3.87565395745229,4981.0,-0.38,2.0,8482566,1.09,12.1
35891.8066133206,6872.82256237244,9.507991470536188,30.410418611071,12583.9427034173,28.219186361322304,5.0660432318237,4945.0,-0.38,2.0,8482769,0.95,10.59
6653.028233403571,1407.43854100202,16.780620652141,57.80443738455529,3081.59492075615,60.61349472401239,6.81943274148724,4976.0,-0.26,1.0,8482791,1.3,8.41
24410.075842029,5037.3284474191105,10.899322281004698,33.0147655203176,12100.633446040802,28.189441954994503,5.1636678872301385,5214.0,-0.39,2.0,8482831,0.77,9.58
37228.645537949706,9372.2059135026,8.20617910695572,27.5961499703824,11925.264470796,28.7612701817175,4.49157215823684,4735.0,-0.28,2.0,8482944,0.99,10.72
21645.4335392138,4820.49911213553,9.62789109721764,32.4178939367531,7171.78208926249,30.7440880386439,5.13537746679642,5158.0,-0.31,2.0,8483306,1.16,11.26
16992.266329601498,2191.73054291725,12.6070144611198,40.512272793782394,6960.76656849816,31.974419449247694,5.48068160840803,5232.0,-0.41,2.0,8487250,1.18,10.8
234.05426943790198,56.989232090155895,52.2316529914285,256.464462277629,114.23284328720501,187.518668135487,14.120933120007,5359.0,-0.89,1.0,8487525,1.1,4.34
27581.0866089525,7061.07556910744,9.74590448670513,30.4086638148198,9898.09209313291,29.4542527139048,4.68867915105397,4802.0,-0.32,2.0,8487527,0.74,9.25
8667.15518226055,1885.32349202948,14.220732272388403,47.5548348989258,3576.0533194803706,50.1742669910407,5.9991716539493,5149.0,-0.19,1.0,8487796,1.56,10.02
4674.36283989451,603.3196959027999,17.8608523542615,61.0087571378032,1800.0731394781699,50.877633094180496,8.538018856521191,4890.0,-0.01,2.0,8487905,1.64,10.37
3123.8711199341997,853.540049853371,21.210195624586998,76.7599302288386,1168.47881974354,83.44543545204591,9.76367139409098,4883.0,0.37,1.0,8488530,1.71,8.27
1380.92968252698,185.944936529228,27.862037250592998,91.866160719202,422.165406173665,75.87611970615191,12.8371746164855,5389.0,-0.58,2.0,8489112,1.93,9.0
11929.2129811375,2690.6369432063198,11.5027049410705,39.1307993797544,3853.965606052009,41.5342325654516,6.00972859729882,4982.0,-0.12,1.0,8489118,1.37,10.6
7412.81529725615,1055.4108726077802,13.202752398928599,45.412728522832296,2116.49620331933,39.9205145004461,7.3534050896400895,4804.0,0.08,2.0,8489832,1.54,11.22
4684.865544283321,1014.94515991945,19.2310986157458,65.9215183553448,1769.39352368976,68.729378245734,8.23888743150464,4992.0,-0.51,1.0,8490454,1.22,7.73
21459.6672271268,5007.47376606509,10.2918501419978,32.8277410399682,7467.107882354309,32.5034053331177,4.82163513724102,5012.0,-0.21,2.0,8490583,1.35,11.65
1850.4966600197504,419.47346180629097,23.334471370954297,82.7602785426493,634.9417553231771,87.5409064142283,10.408299847884901,5256.0,-0.46,1.0,8490701,1.89,8.4
25899.6481030917,3939.83461036718,10.4137735676053,33.4730144780145,7267.89878685485,28.750878201444998,6.19565833504884,4882.0,0.18,2.0,8491073,1.2,11.73
13366.7437380846,2873.52096089564,11.0660133174749,38.3385421358762,4887.66862762378,36.5380235886554,5.318831049982731,5050.0,-0.51,2.0,8491147,1.24,10.63
67559.0835145632,15187.0472810509,6.381101506397232,19.864507142047998,36741.7857983541,20.276617317692498,2.78341394751216,4476.0,-0.03,1.0,8491197,1.0,13.36
5717.87658092012,1254.36186053345,15.20096275496,48.2903353311946,1897.9016886365,47.3866451316551,7.67906736554202,4870.0,0.17,2.0,8491283,1.88,11.56
25219.0060845933,6214.88090607438,9.53595465864845,31.8517049223984,8181.35846387592,33.1623755602233,5.25794552032013,4749.0,-0.01,2.0,8493827,1.19,11.04
1894.7431340149694,509.386991754567,28.235268251578496,96.1501859440514,863.119599469267,109.541066778237,11.0200633228825,4830.0,-0.2,1.0,8493969,1.07,5.76
1830.46529563345,421.08758970059097,28.1370982580837,94.7254842801058,860.7127280529829,103.781963434142,10.9318442688343,5102.0,-0.6,1.0,8494157,1.09,5.89
8719.549582816959,2187.90362693844,14.7446732896034,50.4049922169882,4044.45078831059,54.9160287545389,5.88220793568435,4907.0,-0.2,1.0,8495051,1.17,8.53
39514.4423424528,7203.16555842403,8.61984599599145,29.7295013238241,7784.746716272041,27.5563528236807,5.03313265675725,4953.0,-0.36,2.0,8495056,0.79,10.0
216249.28275918606,63155.970898039806,3.68568239413485,9.49185604140084,171607.739358886,8.88877336482683,1.50906299571864,4376.0,-0.2,1.0,8495082,1.06,20.84
48008.3730118279,4322.414733280821,7.5838740664875,27.7296511756186,14522.6314449313,20.9804439955707,3.74166967263332,4581.0,-0.85,1.0,8495124,0.73,11.06
1807.29034913816,454.25398394150994,27.358904266208402,91.6482310346937,332.398032348526,103.42562748626499,14.3790646877179,4923.0,0.23,1.0,8495281,1.74,7.51
7883.4340969026,1782.9725084400195,13.8627556953985,46.5745714846804,2070.39215972824,50.5762760668641,7.80407722671857,4719.0,0.08,1.0,8495626,1.48,9.98
23138.7167655187,2543.3435896384303,10.4962957249294,37.1384672985179,5529.90579260029,31.749209882798,5.686323978186492,4978.0,-0.11,2.0,8495760,1.51,12.21
9412.22900955188,1929.00534594236,13.6248894303245,43.29100683669379,3204.5760814417104,42.1290611189959,7.02097515356595,4817.0,0.08,2.0,8496042,1.48,10.88
7887.42769624509,2484.9982400459,13.4531755967806,44.053256439566795,2227.4145356955,51.8252269945644,6.1568982381488215,4908.0,-0.3,1.0,8496043,1.32,9.27
10116.3230673675,2423.8162331807503,10.538282282449,35.1541518453977,2656.22795771282,34.3756842063531,6.02704961360263,4857.0,-0.34,2.0,8496572,1.84,13.37
27136.0854032971,7307.82025121402,7.72106447622775,28.392871642892104,8906.887121817901,29.7322528048454,5.83166397015446,4635.0,-0.28,2.0,8497211,1.6,13.3
1922.37276470044,397.190379005635,25.2274183167276,83.2949254850153,372.63500305827904,87.28223810064921,11.8499029547379,5022.0,-0.23,1.0,8499557,1.76,8.16
8845.469152039008,2193.07878083204,14.3728933499224,45.2687514357173,3697.53578005391,48.7357924208809,6.208923976243581,4845.0,-0.5,1.0,8499922,1.25,9.24
28777.8461621124,10366.650377041,8.24638201097901,26.7745663112895,11401.406568189099,27.7686063909219,4.0529558572445215,5117.0,-0.37,2.0,8500704,0.96,10.66
125008.43221923901,946.739726237147,1.64210968589501,38.4548111616291,494.69755815205804,102.890761799156,19.5208442687758,4717.0,-0.23,1.0,8505072,1.03,5.79
24557.21823887,5786.5814511678,9.51114946086949,30.6031115970174,9201.58425258692,29.448175224805198,4.72487442957245,5093.0,-0.32,2.0,8505345,1.04,10.72
13629.000937573,3712.88293930221,10.5440408388582,37.20653595602229,4367.2929900293,40.9009170253505,5.26407968807208,4872.0,-0.44,1.0,8505515,1.33,10.43
687.109810855107,159.71550842971502,47.37624997163711,211.520555109298,461.060165266532,177.369754303385,11.667619629427199,4995.0,-0.16,1.0,8505576,1.27,4.88
6729.31152315151,1386.07796056005,14.126727716684801,45.1591803529064,2146.30633728339,43.731146949490785,7.455436460104702,4859.0,0.12,2.0,8506096,1.93,12.02
26996.8235800273,8862.95220621947,8.85888545815762,28.0829665921886,9150.810681728492,29.70658016880689,4.727075920768639,4923.0,-0.39,2.0,8506123,0.87,9.99
11275.801252453999,3193.11650557628,10.5945217479595,28.9396827860427,5399.21688823787,33.7873399025946,7.13023471278014,4561.0,-0.16,2.0,8506218,1.65,12.87
28150.773283656694,6261.12709948378,8.24501195968383,30.974445310547495,8749.10827221238,30.546479525793,5.3760435888256515,4829.0,0.17,2.0,8506281,0.81,9.57
25540.9412380123,7012.049007138411,9.04996336840847,29.498950700773506,8411.04587582797,30.381466072905003,4.478127303557219,4865.0,-0.26,2.0,8506788,1.11,10.99
758.707206230317,197.744883332676,37.16305699169271,126.137517369238,373.88443765826486,140.412926944902,13.027691340664699,4936.0,-0.38,1.0,8506816,1.1,5.12
29681.358260269302,4209.64961546678,9.70805565202724,33.2605790156394,9717.62138553062,30.4087923826791,5.41704451827968,4691.0,0.07,2.0,8506868,1.37,12.33
8976.8847789589,1941.69603710566,13.7667535919309,47.5150740006124,3572.8692049522706,49.227145110644905,5.991655116795419,4737.0,-0.49,1.0,8507295,1.05,8.56
14942.2902974916,4196.8966615586,9.94137348907757,34.3639281311415,4847.24504261705,35.7471055366772,5.271646028136232,4909.0,-0.25,2.0,8507397,1.34,11.08
1738.85980292414,453.39713862757895,25.1555408888973,87.4990339894685,671.504057067413,95.5586405611198,10.866277825922001,4905.0,-0.07,1.0,8507484,1.57,7.42
3315.0599499709197,866.1685469323552,16.5867474876838,54.4532911548909,762.670890354771,58.1148917359111,8.719552378467519,4924.0,0.0,2.0,8508931,3.16,13.28
1203.1785199616,294.19494160859,28.2894328998859,97.2485097716617,265.92120270605096,109.741236369967,11.8541914922684,4993.0,-0.12,1.0,8509198,1.69,7.19
537.709442485039,107.26522461351101,44.6921684333561,149.520351597448,89.99690019568409,170.87314463229401,19.4389881577158,5265.0,-0.13,1.0,8509478,1.64,5.64
1171.04065527743,270.167160752623,36.0639185323381,146.554818655519,463.330360924101,137.727452003135,11.7264980279623,4781.0,0.18,1.0,8510050,1.3,5.68
17028.307627462902,4312.88181166136,11.633474676399901,35.943835988496,5753.022701974411,37.3989546052404,6.48470511343439,4474.0,0.06,2.0,8510483,1.09,10.41
1601.69974577423,357.12552426091105,27.6751782165397,91.4905557113225,553.373639770406,100.15147823836399,12.4685294547867,4934.0,-0.06,1.0,8510560,1.55,7.21
3874.243581721521,768.303203515659,16.7691605897598,56.508490716100205,1218.70123853046,55.0915848452567,8.461700620339629,4907.0,0.02,2.0,8515390,1.82,10.49
1034.26372218,266.293993012562,35.4191394690566,129.367751870355,471.401207357002,137.992584061973,11.6351649614299,4835.0,0.05,1.0,8518198,1.22,5.48
2965.35148751125,668.51503426661,17.5110871073761,56.116166400397994,845.766708125421,56.44968186904679,9.839504097770119,4856.0,0.16,2.0,8518402,2.45,11.83
849.074360628618,187.97493943340803,43.414482561684196,179.62990662879295,413.75617908417604,159.897074666134,12.9479308286539,4781.0,0.22,1.0,8518881,1.29,5.26
7699.845922716371,1520.67306927605,13.6430649355879,46.435493221271706,2384.49179919809,45.33115135388471,7.27500929632725,4852.0,-0.01,2.0,8522040,1.7,11.17
1440.59574174362,316.210080547601,23.1553823053602,75.210774088038,292.505401310883,76.06714886350659,11.8783634368598,5027.0,-0.54,2.0,8522050,2.1,9.5
891.7971224997771,205.61107822527904,37.3184816193055,137.653497295867,405.1803057854271,136.335184813842,11.476499589986801,4999.0,-0.29,1.0,8522751,1.31,5.61
28205.0450487354,5572.888813196179,6.44518273315282,23.795675173649602,6786.33489528794,22.435115227293,5.93304108870991,4388.0,0.18,2.0,8523747,1.14,13.31
2845.5051584536,767.0095327494479,22.7552385079973,78.6497348266754,1285.4120931369,85.0956980514612,8.93315418108846,4756.0,0.09,1.0,8524315,1.2,6.97
10282.6063659385,2159.4582985840602,13.7159643874999,48.130400464629,3532.0553957139,50.99549037506699,6.24671569392974,4635.0,-0.33,1.0,8524633,0.98,8.13
649.01443566057,156.628323357283,44.1519152183786,176.003929814716,294.21087166812,161.563152115597,12.900625119834,4989.0,-0.29,1.0,8525101,1.29,5.16
1331.4639188453698,286.81062279503,23.899471438941802,72.48541959697809,359.15268498216597,69.82408009340391,11.8333211600634,5002.0,-0.23,2.0,8525150,3.56,12.87
10163.7239853708,2096.51603629212,11.984995266139,39.7362133927303,3428.0332919645807,37.0415077379758,5.779303341178951,5120.0,-0.56,2.0,8525293,1.34,10.93
9204.31335296798,1921.6157023106696,14.4252929437383,50.8750371646555,2122.69252845767,55.9484586049136,8.28071347670633,4611.0,0.24,1.0,8525359,1.31,8.99
11292.489420778502,2240.55554482561,12.2262439498911,42.0746459206108,2895.67749831329,41.6593926384438,6.56410716800687,4856.0,0.05,2.0,8526108,1.39,10.63
13760.1974457256,1507.92037113986,11.105655365924301,50.3783197679105,2833.4245565279803,46.8940955001896,8.03880792508772,4688.0,-0.3,2.0,8387890,1.34,9.31
1256.34637811371,300.114007114756,37.99641890190061,141.797876020749,680.583545544549,134.019774199662,11.2285571154309,4677.0,0.39,1.0,8526691,1.2,5.55
59358.8430682088,14269.8955448568,5.59167080268892,20.6024513401378,28809.7947052225,22.015640022423398,3.6161519411799694,4514.0,0.05,2.0,8527188,1.35,14.62
1444.9800604791,341.431684714635,33.4158964146404,131.103832213741,843.0352551147812,128.618677577178,9.803148926319713,4809.0,-0.17,1.0,8538793,1.07,5.33
3740.71349339383,970.6949400663408,26.2482933568896,82.48704306251021,3175.57346497615,73.204132537021,6.10530298314026,5104.0,-0.42,1.0,8538804,1.26,7.54
32537.7258231902,7862.417077829648,9.590001155104302,28.877498235377306,12913.9140209181,27.1139968434263,4.37584746295626,4856.0,-0.51,2.0,8538853,0.86,10.28
35063.8871052832,4516.578103313421,10.0582745757379,33.2047210217455,11820.0745817354,28.3786126079863,5.17590712104408,4691.0,-0.07,2.0,8538882,1.08,11.33
10587.5670033026,2367.20224755093,11.058462960594301,35.9447690154093,3482.6952630755395,33.720451388312604,5.73611932212258,4946.0,-0.56,2.0,8539201,1.46,12.04
895.605193355542,196.97184357932,40.5330951191959,152.891523080378,434.536531265604,141.162396525302,11.5398479172118,5183.0,-0.55,1.0,8539821,1.26,5.41
458.095517590917,98.3235401665881,55.6984041752801,271.280866696897,214.442581171932,194.852571283355,14.347995148285,4998.0,-0.44,1.0,8540034,1.23,4.6
14120.6466732477,3354.47798853122,10.7988989514977,36.767000258442394,4434.40220761454,36.8978699217125,5.67612834319391,4897.0,-0.17,2.0,8540384,1.32,10.9
5974.699012544002,1130.08973491501,14.7427920757079,49.7834134574618,1453.1722637032199,45.7764214969001,8.18172951863698,4889.0,-0.08,2.0,8540615,2.04,11.91
39304.5611025233,12318.946042388301,8.354503602487709,27.1874802320365,11898.229305988501,28.2127676496907,4.49868079711425,4913.0,-0.58,2.0,8540767,0.82,9.74
8861.12631108521,673.924601866863,14.8394954421351,49.12010756058601,5534.520502258721,38.3152205509172,5.79763603401489,4857.0,-0.3,2.0,8540791,1.33,10.99
54774.9751232279,11642.464544131399,7.20362989137437,24.2473411993046,17557.205973385302,22.5764932596636,3.87615956960198,4830.0,-0.45,2.0,8540820,0.79,10.91
10037.318294491,2520.65755039837,13.3853820417729,46.077310482489096,2673.11324021548,51.6539014812207,7.03277907205816,4598.0,-0.2,1.0,8542964,1.02,8.29
4689.23068121344,1073.8923964788698,19.9789720484007,70.5680497487626,2185.0974499735503,73.99698532355909,7.81185942392247,4945.0,-0.27,1.0,8543165,1.2,7.37
14524.254766009299,1423.2660220903501,13.6468072327498,49.351971714300795,4113.28585488044,39.0597263830936,7.13120319631248,5108.0,-0.15,2.0,8543200,1.53,11.19
2331.2674855688892,609.733976448839,24.8672064867374,84.0342680383275,1008.6087062033599,97.9137087221635,10.691337090936,4948.0,0.09,1.0,8543569,1.32,6.71
18375.0503057231,4649.07883348139,10.8049695169542,34.70273531980889,7126.779943809359,34.7684541831065,5.81481301246156,5026.0,0.06,2.0,8543941,1.29,11.03
8521.38325729784,1960.51714053615,13.8352299784217,50.2187138793293,2741.7372537002398,54.984317951588004,7.3309859773663,4899.0,-0.07,1.0,8544483,1.24,8.74
3915.68224838111,864.7927085147438,19.913428715083803,70.2129403880465,1610.07983138248,74.5264919203395,8.6231154797596,5148.0,-0.35,1.0,8544630,1.21,7.3
10075.941412152,2022.8657947076401,12.529833035622303,43.7898119696195,3335.44601913879,45.2855862636927,6.05333787096212,4806.0,-0.38,1.0,8545067,1.4,10.18
8822.6472489221,1844.16672208221,14.576995809704401,51.404783876656296,2831.1927884131,55.04637615681,7.16221752427468,4839.0,-0.12,1.0,8545291,1.15,8.46
1203.12737628591,257.304361549925,29.7232401661177,102.649383815189,478.346566254022,110.45192538436001,12.1084253196421,5077.0,-0.05,1.0,8545504,1.68,7.1
28741.4982219821,4393.32198887717,11.617123529449199,35.4598446572184,9986.638257337,29.8383961612839,5.241123585201,5141.0,-0.25,2.0,8545658,0.74,9.09
7522.32172881114,1262.29714505231,14.9520330945155,49.0573115879484,2603.6946194981,44.9193688657652,7.4689398224296495,4857.0,-0.09,2.0,8545861,1.59,10.82
700985.906831064,440933.55901345896,2.4573300335390296,5.25675707291432,956137.550295774,5.50998597710749,1.17978410118222,4055.0,0.36,1.0,8546146,1.02,26.03
843.7357386294168,209.76967711035,39.5561625956146,159.294999086314,468.262411453302,151.82491755355,10.7416074552125,5170.0,-0.74,1.0,8546822,1.09,4.87
5571.03368876054,1452.9217140142905,16.1010805463692,42.987551318419705,3274.05894783591,41.291705758073796,7.19446771654855,5160.0,0.04,2.0,8546998,1.74,11.72
26394.726536021,6669.44681715689,8.90512276170107,29.912207310485506,8594.54191832449,33.0034259490415,4.72715128073377,4536.0,0.09,1.0,8547085,1.15,11.13
33143.276844744105,4129.6490556626095,10.305433170946,34.8566446910432,11025.1781243781,28.347059604964198,5.37712041333634,4817.0,-0.3,2.0,8547122,0.9,10.16
39236.4151648645,7486.733933447671,8.783012802228331,29.5853631538692,7821.70436575172,30.6188731899901,5.5884306227648,4837.0,0.17,2.0,8547156,1.49,12.58
10414.6747130189,2305.8780671038603,13.3146421030338,44.2934064905482,3110.46470758545,44.7434384971151,7.545907803823449,4780.0,0.24,2.0,8547390,1.53,10.94
46068.7143337929,7966.1279608184095,7.4223190023787,29.225494480385198,6583.585966320339,30.087511963241802,5.57680449315158,4936.0,-0.14,2.0,8547469,1.09,11.11
1578.1315029703399,413.658824060488,29.3815586717029,99.0804141632691,815.0641862235291,108.470935110918,10.4496110077415,5125.0,-0.28,1.0,8547560,1.38,6.47
1122.7466396718598,254.716373399625,35.3031624568162,135.109171943787,727.225036404864,134.405947026186,10.175336765003399,5098.0,-0.46,1.0,8547564,1.23,5.48
37328.1373857867,9099.32955391261,8.38144123431334,27.371842069964,11958.5189039045,24.533956731384002,4.447471272314201,4828.0,-0.46,2.0,8547653,0.86,10.92
37361.174732767,5292.57118018251,8.867052629214161,29.7479145554387,11898.857527313601,27.361455276648694,4.79531075754595,4683.0,0.07,1.0,8547669,1.53,13.59
28291.292353868306,5305.85115781725,9.49529278179325,29.536372212944396,11614.4334717968,26.386860835633698,4.46056347738056,5210.0,-0.23,2.0,8548606,0.97,10.84
8866.84675523207,2093.49989675736,14.868166764297197,49.272953084022795,3339.20384950567,53.6459173517842,7.25136022570498,4663.0,0.03,1.0,8552581,1.22,8.86
46548.669213946,15600.813784873,7.16203260152111,26.6547950255175,13316.172662533601,30.3273388748594,4.81645179975689,5007.0,0.29,2.0,8552766,0.96,10.24
34036.0585999781,6666.669411966489,9.04494770262353,31.084013990240397,11086.160168435,29.560268409888398,5.113381935454,4735.0,-0.16,2.0,8552947,0.86,10.06
